region;tik;tikId;uik;address;center;city;lat;lon;distance;voters;totalVotes;Poroshenko;Zelenskiy;Tymoshenko
м.Київ;ТВО №211;211;ВД № 800005;просп.Науки, 29А, м.Київ, 03028;;;50.3962134;30.53323478;1506.1590822359044;2487;1696;526;404;225
м.Київ;ТВО №215;215;ВД № 800323;вул.Курчатова Академіка, 18/2, м.Київ, 02156;;;50.47620675;30.63459701;1507.3423714116525;2353;1579;367;408;204
м.Київ;ТВО №220;220;ВД № 800642;вул.Електриків, 26, м.Київ, 04176;;;50.47606326;30.52904197;1508.7428123365376;1578;940;234;312;107
м.Київ;ТВО №219;219;ВД № 800760;вул.Янтарна, 5, м.Київ, 03170;;;50.44297143;30.36036032;1527.285465838294;1759;1168;255;314;208
м.Київ;ТВО №222;222;ВД № 800876;вул.Волгоградська, 1/2, м.Київ, 03141;;;50.4285423;30.49477458;1537.5482841335836;1657;1160;327;250;141
м.Київ;ТВО №221;221;ВД № 800830;вул.Монтажників, 97, м.Київ, 03069;;;50.41224558;30.49847603;1540.0146369687907;1216;741;166;207;105
м.Київ;ТВО №216;216;ВД № 800409;вул.Івана Сергієнка, 7, м.Київ, 02105;;;50.44583606;30.63005447;1542.5052806527603;2372;1587;371;469;209
м.Київ;ТВО №212;212;ВД № 800213;вул.Харківське шосе, 121/3, м.Київ, 02091;;;50.41686891;30.66424191;1551.9608545167819;24;23;7;9;4
м.Київ;ТВО №214;214;ВД № 800433;просп.Соборності, 12В, м.Київ, 02105;;;50.44195022;30.61801898;1557.2372685411071;2192;1472;339;437;197
м.Київ;ТВО №211;211;ВД № 800015;просп.Науки, 36, м.Київ, 03028;;;50.39400595;30.53085566;1559.8440641831119;1992;1267;313;396;146
м.Київ;ТВО №221;221;ВД № 800877;вул.Волгоградська, 1/2, м.Київ, 03141;;;50.42827404;30.49449563;1560.1093002025618;1224;792;227;214;99
м.Київ;ТВО №222;222;ВД № 800914;бульв.Гавела Вацлава, 23А, м.Київ, 03124;;;50.4443321;30.41771069;1568.4876469866672;1736;1115;293;302;135
м.Київ;ТВО №222;222;ВД № 800863;вул.Єреванська, 20, м.Київ, 03087;;;50.43689289;30.46215258;1571.4629119796311;1678;1190;324;306;115
м.Київ;ТВО №222;222;ВД № 800948;вул.Тупікова Генерала, 22, м.Київ, 03058;;;50.4412036;30.43939233;1590.0985969165595;2448;1677;442;485;218
м.Київ;ТВО №222;222;ВД № 800946;вул.Тупікова Генерала, 29, м.Київ, 03058;;;50.44083345;30.44192868;1593.2351206351718;2309;1637;431;382;252
м.Київ;ТВО №223;223;ВД № 801047;вул.Щербаківського Данила, 47В, м.Київ, 04111;;;50.47297261;30.40365458;1599.875581600033;2520;1430;300;474;225
м.Київ;ТВО №215;215;ВД № 800313;вул.Курчатова Академіка, 6А, м.Київ, 02156;;;50.47376898;30.62588375;1602.6326354613634;1657;1054;240;308;130
м.Київ;ТВО №216;216;ВД № 800198;пров.Поліський, 9, м.Київ, 02093;;;50.42193787;30.68453378;1609.4941800559138;2293;1534;263;514;229
м.Київ;ТВО №216;216;ВД № 800197;пров.Поліський, 9, м.Київ, 02093;;;50.42203127;30.68470698;1613.593445292435;2021;1371;262;403;226
м.Київ;ТВО №221;221;ВД № 800951;вул.Амосова Миколи, 6, м.Київ, 03110;;;50.41985293;30.4980293;1616.6923456900604;195;130;19;34;23
м.Київ;ТВО №222;222;ВД № 800947;вул.Тупікова Генерала, 22, м.Київ, 03058;;;50.44090978;30.43963909;1617.223429137873;2220;1416;396;343;183
м.Київ;ТВО №216;216;ВД № 800196;пров.Поліський, 9, м.Київ, 02093;;;50.42216711;30.68479657;1624.604950131814;2284;1650;406;425;175
м.Київ;ТВО №216;216;ВД № 800199;пров.Поліський, 9, м.Київ, 02093;;;50.42202191;30.68426925;1626.1028724331104;2083;1321;264;461;135
м.Київ;ТВО №215;215;ВД № 800320;вул.Курчатова Академіка, 18/1, м.Київ, 02156;;;50.4766057;30.63237418;1630.431294047639;2132;1403;344;365;197
м.Київ;ТВО №218;218;ВД № 800798;вул.Клавдіївська, 24, м.Київ, 03164;;;50.47863878;30.34800134;1633.7294401040508;1998;1354;337;356;215
м.Київ;ТВО №215;215;ВД № 800315;вул.Курчатова Академіка, 6А, м.Київ, 02156;;;50.47401664;30.62532169;1638.4809028790835;1981;1391;339;372;155
м.Київ;ТВО №215;215;ВД № 800314;вул.Курчатова Академіка, 6А, м.Київ, 02156;;;50.47406984;30.62566521;1638.665621024359;1624;1128;244;320;166
м.Київ;ТВО №216;216;ВД № 800200;пров.Поліський, 9, м.Київ, 02093;;;50.42212562;30.68393693;1646.9225085558483;2215;1357;316;403;191
м.Київ;ТВО №212;212;ВД № 801073;вул.Драгоманова, 10В, м.Київ, 02068;;;50.41290941;30.63199649;1649.3227068876408;1994;1481;433;381;160
м.Київ;ТВО №212;212;ВД № 800129;вул.Драгоманова, 10В, м.Київ, 02068;;;50.41290351;30.63128525;1652.2587069169285;2395;1762;457;490;189
м.Київ;ТВО №215;215;ВД № 800321;вул.Курчатова Академіка, 18/1, м.Київ, 02156;;;50.47707552;30.63272696;1659.636436089138;2227;1475;326;422;193
м.Київ;ТВО №212;212;ВД № 800136;вул.Ахматової Анни, 2А, м.Київ, 02068;;;50.41441117;30.6423068;1667.9961769911736;2251;1612;361;471;245
м.Київ;ТВО №212;212;ВД № 800130;вул.Драгоманова, 10В, м.Київ, 02068;;;50.41312303;30.6312658;1676.6961872973345;2205;1617;448;402;200
м.Київ;ТВО №221;221;ВД № 800837;вул.Солом’янська, 7, м.Київ, 03110;;;50.42859548;30.47634541;1678.2174886839568;1922;1317;359;329;165
м.Київ;ТВО №212;212;ВД № 800133;вул.Драгоманова, 10В, м.Київ, 02068;;;50.41319109;30.63196307;1680.7277230990294;2388;1644;410;440;205
м.Київ;ТВО №215;215;ВД № 800338;вул.Братиславська, 3, м.Київ, 02156;;;50.47284765;30.61902743;1682.7422276245213;297;217;40;51;34
м.Київ;ТВО №218;218;ВД № 800796;вул.Клавдіївська, 22, м.Київ, 03164;;;50.47873912;30.34620894;1688.4660556422346;1556;1101;304;326;127
м.Київ;ТВО №212;212;ВД № 800132;вул.Драгоманова, 10В, м.Київ, 02068;;;50.41328356;30.63176113;1691.8559028887753;2209;1564;389;480;197
м.Київ;ТВО №212;212;ВД № 800131;вул.Драгоманова, 10В, м.Київ, 02068;;;50.41331521;30.63152547;1696.5241420801292;2256;1598;555;436;120
м.Київ;ТВО №212;212;ВД № 800135;вул.Драгоманова, 9А, м.Київ, 02068;;;50.4138829;30.63981084;1699.168151118493;1635;1202;269;391;150
м.Київ;ТВО №222;222;ВД № 800944;вул.Борщагівська, 193, м.Київ, 03058;;;50.44146233;30.43398516;1705.2434019698774;1181;748;147;386;43
м.Київ;ТВО №222;222;ВД № 800910;вул.Василенка Миколи, 10, м.Київ, 03113;;;50.44296303;30.4216361;1706.4227501619719;1952;1311;383;359;150
м.Київ;ТВО №220;220;ВД № 800644;вул.Кирилівська, 105, м.Київ, 04073;;;50.48419216;30.47400289;1706.5959809152027;2302;1425;384;381;188
м.Київ;ТВО №218;218;ВД № 800782;вул.Наумова Генерала, 35А, м.Київ, 03164;;;50.46957569;30.33241846;1707.846223199523;2360;1613;348;444;259
м.Київ;ТВО №212;212;ВД № 801098;вул.Драгоманова, 9А, м.Київ, 02068;;;50.41378218;30.63930273;1708.5786366786892;2620;1799;487;645;155
м.Київ;ТВО №214;214;ВД № 800452;бульв.Шамо Ігоря, 5, м.Київ, 02154;;;50.43631784;30.59653759;1714.9675156481044;1666;1183;355;251;125
м.Київ;ТВО №220;220;ВД № 800698;вул.Кирилівська, 103А, м.Київ, 04080;;;50.48119746;30.47051074;1716.1812995255164;281;272;55;67;52
м.Київ;ТВО №218;218;ВД № 800781;вул.Наумова Генерала, 35А, м.Київ, 03164;;;50.46988351;30.33243673;1717.795149124238;2141;1486;417;355;206
м.Київ;ТВО №212;212;ВД № 800137;вул.Драгоманова, 9А, м.Київ, 02068;;;50.41386694;30.63912807;1723.1710783008284;2217;1596;364;478;246
м.Київ;ТВО №222;222;ВД № 800911;вул.Василенка Миколи, 10, м.Київ, 03113;;;50.44279318;30.42169627;1725.449423079795;1947;1292;343;393;150
м.Київ;ТВО №218;218;ВД № 800783;вул.Наумова Генерала, 35А, м.Київ, 03164;;;50.46955534;30.33213091;1726.4491820795333;2252;1564;394;412;197
м.Київ;ТВО №220;220;ВД № 800699;вул.Кирилівська, 107, м.Київ, 04073;;;50.48521845;30.47346117;1729.8296407718235;45;42;7;9;9
м.Київ;ТВО №222;222;ВД № 800912;вул.Василенка Миколи, 10, м.Київ, 03113;;;50.44265168;30.42178337;1741.4086460973024;2208;1453;369;397;178
м.Київ;ТВО №222;222;ВД № 800915;вул.Героїв Севастополя, 9А, м.Київ, 03124;;;50.44262823;30.41857302;1749.7426604556572;1167;745;190;211;82
м.Київ;ТВО №214;214;ВД № 800451;бульв.Шамо Ігоря, 5, м.Київ, 02154;;;50.4359658;30.59736802;1750.8099243420545;2155;1486;373;347;170
м.Київ;ТВО №212;212;ВД № 800138;вул.Драгоманова, 9А, м.Київ, 02068;;;50.41417355;30.63914701;1751.3037322126129;2288;1699;397;455;270
м.Київ;ТВО №212;212;ВД № 800134;вул.Драгоманова, 9А, м.Київ, 02068;;;50.41429859;30.6394669;1751.3370853399113;1926;1325;329;362;172
м.Київ;ТВО №222;222;ВД № 800916;вул.Героїв Севастополя, 9А, м.Київ, 03124;;;50.44250524;30.41867226;1762.7489467119985;2208;1494;405;405;171
м.Київ;ТВО №216;216;ВД № 800204;вул.Славгородська, 14, м.Київ, 02091;;;50.41840485;30.66070089;1764.906575829514;1633;1145;242;304;163
м.Київ;ТВО №222;222;ВД № 800917;вул.Героїв Севастополя, 9А, м.Київ, 03124;;;50.44235492;30.41878223;1778.760940610016;1625;1055;328;232;141
м.Київ;ТВО №220;220;ВД № 801094;вул.Білицька, 41/43, м.Київ, 04078;;;50.49176716;30.43595552;1782.843266274784;2790;2014;602;676;169
м.Київ;ТВО №216;216;ВД № 800203;вул.Славгородська, 14, м.Київ, 02091;;;50.41865494;30.66110541;1785.325542299674;1796;1277;288;374;199
м.Київ;ТВО №220;220;ВД № 800650;вул.Білицька, 41/43, м.Київ, 04078;;;50.49177132;30.43638892;1790.0616784964793;2468;1697;528;445;188
м.Київ;ТВО №212;212;ВД № 800206;вул.Харченка Євгена, 23Б, м.Київ, 02088;;;50.38899916;30.69448165;1792.8578009918044;2301;1531;338;480;195
м.Київ;ТВО №212;212;ВД № 800207;вул.Харченка Євгена, 23Б, м.Київ, 02088;;;50.38917521;30.6951703;1798.800908695214;2293;1547;322;435;259
м.Київ;ТВО №222;222;ВД № 800861;вул.Єреванська, 12А, м.Київ, 03087;;;50.43497522;30.46005256;1810.9993209146983;1974;1347;353;361;165
м.Київ;ТВО №216;216;ВД № 800202;вул.Славгородська, 14, м.Київ, 02091;;;50.41890799;30.66080436;1817.5561242551632;2205;1566;384;405;185
м.Київ;ТВО №222;222;ВД № 800860;вул.Світличного Івана, 1, м.Київ, 03087;;;50.43627483;30.45418229;1822.3222160421044;1905;1242;346;319;153
м.Київ;ТВО №218;218;ВД № 800785;вул.Наумова Генерала, 35Б, м.Київ, 03164;;;50.4705848;30.3312691;1822.3735140136075;1990;1278;340;325;193
м.Київ;ТВО №215;215;ВД № 800339;вул.Миропільська, 8, м.Київ, 02192;;;50.47313071;30.61595898;1825.8532015282735;40;38;10;7;7
м.Київ;ТВО №215;215;ВД № 800341;вул.Братиславська, 5А, м.Київ, 02156;;;50.4738756;30.61761122;1831.9319428463969;83;74;16;17;12
м.Київ;ТВО №218;218;ВД № 800786;вул.Наумова Генерала, 35Б, м.Київ, 03164;;;50.47017773;30.33087634;1832.8163585198188;2147;1493;438;374;202
м.Київ;ТВО №222;222;ВД № 800859;вул.Світличного Івана, 1, м.Київ, 03087;;;50.43604621;30.45431346;1840.6612812193107;1762;1233;377;274;141
м.Київ;ТВО №216;216;ВД № 800201;вул.Славгородська, 14, м.Київ, 02091;;;50.41914864;30.66097665;1840.880553570747;1985;1377;285;354;240
м.Київ;ТВО №212;212;ВД № 800208;вул.Харченка Євгена, 23Б, м.Київ, 02088;;;50.38873524;30.69515234;1841.0677061409865;2356;1453;288;465;243
м.Київ;ТВО №222;222;ВД № 800919;вул.Метробудівська, 5А, м.Київ, 03065;;;50.44256332;30.41232347;1849.9030100756627;2020;1341;398;334;148
м.Київ;ТВО №218;218;ВД № 800784;вул.Наумова Генерала, 35Б, м.Київ, 03164;;;50.47045778;30.33062983;1859.7653799464745;1943;1303;412;268;164
м.Київ;ТВО №223;223;ВД № 801046;вул.Щербаківського Данила, 70, м.Київ, 04111;;;50.47523644;30.40187251;1860.6837551938734;2383;1534;367;419;193
м.Київ;ТВО №215;215;ВД № 800326;вул.Курчатова Академіка, 21А, м.Київ, 02166;;;50.47917744;30.63268277;1860.951372873248;2204;1484;289;421;217
м.Київ;ТВО №220;220;ВД № 800651;вул.Полкова, 57В, м.Київ, 04078;;;50.49253382;30.42509137;1868.461348564919;2407;1571;384;490;239
м.Київ;ТВО №222;222;ВД № 800920;вул.Метробудівська, 5А, м.Київ, 03065;;;50.44228318;30.41250587;1875.3118438452275;1630;1096;258;311;124
м.Київ;ТВО №220;220;ВД № 800653;вул.Маршала Гречка, 10А, м.Київ, 04136;;;50.48523646;30.40828723;1877.4248035796975;1985;1291;315;366;152
м.Київ;ТВО №220;220;ВД № 800654;вул.Маршала Гречка, 10А, м.Київ, 04136;;;50.48524989;30.40819302;1883.8399500653047;1976;1286;331;360;150
м.Київ;ТВО №211;211;ВД № 800036;вул.Академіка Заболотного, 144, м.Київ, 03143;;;50.35599629;30.47458827;1894.4044174424112;2176;1481;451;371;149
м.Київ;ТВО №211;211;ВД № 800037;вул.Академіка Заболотного, 144, м.Київ, 03143;;;50.35600998;30.47470629;1899.8238213472835;2269;1483;509;384;125
м.Київ;ТВО №215;215;ВД № 800317;вул.Братиславська, 5, м.Київ, 02156;;;50.47487652;30.6184701;1899.8459030187512;2224;1441;350;349;184
м.Київ;ТВО №215;215;ВД № 800316;вул.Братиславська, 5, м.Київ, 02156;;;50.47503849;30.61845674;1916.2917615174663;2044;1393;323;406;184
м.Київ;ТВО №222;222;ВД № 800943;просп.Комарова Космонавта, 1, м.Київ, 03058;;;50.44033582;30.43056786;1935.7034570546682;1994;1371;392;309;189
м.Київ;ТВО №222;222;ВД № 800939;вул.Ніжинська, 29Д, м.Київ, 03058;;;50.43789979;30.44010043;1936.7758602862582;1522;1000;167;551;23
м.Київ;ТВО №221;221;ВД № 800953;вул.Солом’янська, 17, м.Київ, 03110;;;50.4246786;30.48196914;1941.8711080225441;271;245;41;77;51
м.Київ;ТВО №220;220;ВД № 800646;вул.Копилівська, 23, м.Київ, 04073;;;50.48681351;30.46739107;1944.0561301891828;2316;1509;408;389;158
м.Київ;ТВО №220;220;ВД № 800645;вул.Копилівська, 23, м.Київ, 04073;;;50.48681294;30.46743937;1946.2479578032085;2199;1505;386;376;182
м.Київ;ТВО №222;222;ВД № 800942;просп.Комарова Космонавта, 1, м.Київ, 03058;;;50.44024015;30.43020844;1958.4428070185372;2448;1724;447;599;159
м.Київ;ТВО №216;216;ВД № 800172;вул.Ревуцького, 13А, м.Київ, 02091;;;50.4179925;30.64573634;1965.8286507994396;2182;1512;366;375;188
м.Київ;ТВО №215;215;ВД № 800337;вул.Путивльська, 35, м.Київ, 02089;;;50.47374244;30.66940836;1967.9447779396985;1533;1035;411;312;62
м.Київ;ТВО №221;221;ВД № 800881;вул.Волгоградська, 23, м.Київ, 03141;;;50.42368842;30.49177272;1969.0286919817602;1376;947;262;230;130
м.Київ;ТВО №221;221;ВД № 800882;вул.Волгоградська, 23, м.Київ, 03141;;;50.42339379;30.49198508;1971.2267667168885;1693;1170;305;283;160
м.Київ;ТВО №216;216;ВД № 800430;вул.Каунаська, 2, м.Київ, 02160;;;50.43925509;30.62412827;1978.1278553507004;2389;1502;317;506;184
м.Київ;ТВО №222;222;ВД № 800941;просп.Комарова Космонавта, 1, м.Київ, 03058;;;50.44014449;30.42987585;1980.255943192172;2128;1409;359;501;157
м.Київ;ТВО №212;212;ВД № 800086;вул.Здолбунівська, 7Б, м.Київ, 02081;;;50.4133776;30.61753595;1980.60648245246;1938;1309;280;403;196
м.Київ;ТВО №216;216;ВД № 800171;вул.Ревуцького, 13А, м.Київ, 02091;;;50.41812515;30.64559272;1982.5544650028203;2201;1535;299;436;248
м.Київ;ТВО №221;221;ВД № 800883;вул.Волгоградська, 23, м.Київ, 03141;;;50.42365353;30.491395;1994.5542069307453;2023;1318;386;312;146
м.Київ;ТВО №222;222;ВД № 800940;просп.Комарова Космонавта, 1, м.Київ, 03058;;;50.44007616;30.42948961;2001.7641429796718;1515;870;126;497;41
м.Київ;ТВО №214;214;ВД № 800438;вул.Каунаська, 2, м.Київ, 02160;;;50.43912636;30.62464714;2005.9802190015826;2452;1713;650;519;99
м.Київ;ТВО №222;222;ВД № 800945;вул.Яблонської Тетяни, 12, м.Київ, 03058;;;50.43696703;30.44298112;2011.8892395010316;1925;1424;386;359;199
м.Київ;ТВО №216;216;ВД № 800173;вул.Ревуцького, 13А, м.Київ, 02091;;;50.41844384;30.64590848;2011.9292387386492;2461;1803;438;471;261
м.Київ;ТВО №215;215;ВД № 800336;вул.Путивльська, 35, м.Київ, 02089;;;50.4738585;30.67007485;2015.0430874448778;2491;1698;374;513;237
м.Київ;ТВО №212;212;ВД № 800087;вул.Здолбунівська, 7Б, м.Київ, 02081;;;50.41368511;30.6180897;2017.5119499239938;1896;1350;364;373;161
м.Київ;ТВО №214;214;ВД № 800439;вул.Каунаська, 2, м.Київ, 02160;;;50.43888037;30.62423944;2019.5405353855172;1092;824;334;269;40
м.Київ;ТВО №216;216;ВД № 800174;вул.Ревуцького, 13А, м.Київ, 02091;;;50.41854807;30.64606684;2020.789224422439;2342;1693;432;408;234
м.Київ;ТВО №212;212;ВД № 800088;вул.Здолбунівська, 7Б, м.Київ, 02081;;;50.4137715;30.61753488;2024.3188311502631;2346;1649;463;531;159
м.Київ;ТВО №220;220;ВД № 800649;вул.Сирецька, 25, м.Київ, 04073;;;50.4910756;30.45749491;2025.8528627377857;2380;1513;336;438;203
м.Київ;ТВО №211;211;ВД № 800019;просп.Науки, 47, м.Київ, 03028;;;50.38677035;30.53146477;2029.8082679585868;2226;1640;435;440;162
м.Київ;ТВО №216;216;ВД № 800435;вул.Каунаська, 2, м.Київ, 02160;;;50.43883937;30.62473297;2037.6127478545247;2305;1603;352;472;231
м.Київ;ТВО №212;212;ВД № 801082;вул.Здолбунівська, 7Б, м.Київ, 02081;;;50.41388547;30.61797944;2039.112770289495;2313;1672;384;490;237
м.Київ;ТВО №223;223;ВД № 801045;вул.Академіка Туполєва, 20Є, м.Київ, 04128;;;50.47677929;30.4007579;2040.6120014856685;2349;1569;394;409;234
м.Київ;ТВО №215;215;ВД № 800324;просп.Лісовий, 22А, м.Київ, 02166;;;50.47994136;30.62954721;2049.554320719054;2256;1499;350;444;186
м.Київ;ТВО №221;221;ВД № 800829;вул.Клінічна, 25, м.Київ, 03141;;;50.41903257;30.49193144;2054.718213264329;1685;1192;314;295;140
м.Київ;ТВО №215;215;ВД № 800318;вул.Курчатова Академіка, 3Б, м.Київ, 02166;;;50.47765563;30.62377523;2057.5503103546903;2241;1430;302;424;173
м.Київ;ТВО №219;219;ВД № 800765;вул.Жмеринська, 34, м.Київ, 03148;;;50.43980285;30.381256;2067.649465883422;2172;1556;458;341;228
м.Київ;ТВО №221;221;ВД № 800828;вул.Клінічна, 25, м.Київ, 03141;;;50.41902083;30.4916949;2071.525051392113;1881;1339;425;266;182
м.Київ;ТВО №223;223;ВД № 801044;вул.Академіка Туполєва, 20Є, м.Київ, 04128;;;50.47713654;30.40100573;2077.6901137564964;2191;1408;367;381;173
м.Київ;ТВО №215;215;ВД № 800325;просп.Лісовий, 22А, м.Київ, 02166;;;50.48043239;30.62992059;2081.0053944310644;2330;1511;332;429;207
м.Київ;ТВО №219;219;ВД № 800767;вул.Жмеринська, 34, м.Київ, 03148;;;50.43960343;30.38148292;2085.177840816234;2321;1662;409;442;254
м.Київ;ТВО №216;216;ВД № 800175;вул.Тростянецька, 7Г, м.Київ, 02091;;;50.41945401;30.64906645;2086.0860622297832;1167;834;179;204;117
м.Київ;ТВО №222;222;ВД № 800856;вул.Волинська, 2, м.Київ, 03087;;;50.43385086;30.45333982;2090.08714132274;1668;1099;275;326;111
м.Київ;ТВО №216;216;ВД № 800177;вул.Тростянецька, 7Г, м.Київ, 02091;;;50.41954031;30.64873649;2098.234293871665;2324;1647;379;436;228
м.Київ;ТВО №215;215;ВД № 800340;вул.Маршала Жукова, 10, м.Київ, 02156;;;50.4824845;30.63597899;2101.993554013588;136;136;23;24;27
м.Київ;ТВО №220;220;ВД № 800648;вул.Копилівська, 36, м.Київ, 04073;;;50.490275;30.46345084;2103.8933072658187;1404;869;217;265;112
м.Київ;ТВО №223;223;ВД № 801042;вул.Щербаківського Данила, 61Г, м.Київ, 04128;;;50.47974578;30.40136397;2108.140246774117;2136;1350;335;391;149
м.Київ;ТВО №222;222;ВД № 800858;вул.Єреванська, 3А, м.Київ, 03087;;;50.43301957;30.45571659;2109.4048454736244;1735;1214;328;289;138
м.Київ;ТВО №219;219;ВД № 800766;вул.Жмеринська, 34, м.Київ, 03148;;;50.43933397;30.38125879;2118.103638175689;2180;1579;427;345;264
м.Київ;ТВО №223;223;ВД № 801041;вул.Щербаківського Данила, 61Г, м.Київ, 04128;;;50.47948635;30.4010582;2124.079795016699;2267;1473;380;403;196
м.Київ;ТВО №221;221;ВД № 800841;вул.Преображенська, 5/2, м.Київ, 03037;;;50.4258731;30.47122037;2127.555004649126;1576;1073;299;269;153
м.Київ;ТВО №220;220;ВД № 801095;вул.Копилівська, 36, м.Київ, 04073;;;50.49047254;30.46361446;2128.7213246902948;1472;722;196;190;93
м.Київ;ТВО №216;216;ВД № 800176;вул.Тростянецька, 7Г, м.Київ, 02091;;;50.41981866;30.6487618;2128.769945949882;2348;1600;411;422;226
м.Київ;ТВО №222;222;ВД № 800855;бульв.Чоколівський, 25, м.Київ, 03087;;;50.43332798;30.45377884;2129.7392024580663;1863;1257;344;352;133
м.Київ;ТВО №220;220;ВД № 800647;вул.Кирилівська, 117, м.Київ, 04073;;;50.48946811;30.46626509;2130.0941089499406;2404;1582;432;403;222
м.Київ;ТВО №216;216;ВД № 800178;вул.Тростянецька, 7Г, м.Київ, 02091;;;50.41987116;30.64922686;2131.0593663640984;2229;1585;412;407;191
м.Київ;ТВО №214;214;ВД № 800459;вул.Миколайчука Івана, 17А, м.Київ, 02152;;;50.43389477;30.60952438;2133.44899291567;2158;1491;337;381;220
м.Київ;ТВО №211;211;ВД № 800082;вул.Академіка Заболотного, 21, м.Київ, 03680;;;50.36234475;30.48948526;2145.445893067693;132;114;34;13;17
м.Київ;ТВО №222;222;ВД № 800853;вул.Волинська, 4А, м.Київ, 03087;;;50.43371761;30.45195016;2147.5724080671484;1539;983;259;286;116
м.Київ;ТВО №223;223;ВД № 801043;вул.Академіка Туполєва, 22Д, м.Київ, 04128;;;50.47845882;30.40038764;2153.9401659059026;1897;1243;299;364;162
м.Київ;ТВО №221;221;ВД № 800834;вул.Преображенська, 17, м.Київ, 03110;;;50.42439346;30.47425836;2159.742257343295;1983;1278;361;338;141
м.Київ;ТВО №222;222;ВД № 800872;вул.Антонова Авіаконструктора, 3, м.Київ, 03186;;;50.42884816;30.46518445;2162.4925039882014;2430;1670;602;401;107
м.Київ;ТВО №221;221;ВД № 800835;вул.Преображенська, 17, м.Київ, 03110;;;50.42430177;30.47445505;2162.5703581108983;1734;1215;333;314;132
м.Київ;ТВО №214;214;ВД № 800457;вул.Миколайчука Івана, 17А, м.Київ, 02152;;;50.43357929;30.60991422;2176.3256314560817;2143;1436;340;375;172
м.Київ;ТВО №214;214;ВД № 800456;вул.Миколайчука Івана, 17А, м.Київ, 02152;;;50.43332793;30.60937964;2188.372821925983;2253;1519;373;429;207
м.Київ;ТВО №216;216;ВД № 800410;Харківське шосе, 7/1, м.Київ, 02090;;;50.43932794;30.63067675;2196.0807623929454;2207;1345;320;405;176
м.Київ;ТВО №216;216;ВД № 800413;вул.Празька, 14, м.Київ, 02090;;;50.43994395;30.63304654;2202.5267673685;2318;1530;370;442;188
м.Київ;ТВО №222;222;ВД № 800922;вул.Каблукова Академіка, 14, м.Київ, 03065;;;50.43905803;30.41116476;2220.6594245034926;1832;1190;264;352;147
м.Київ;ТВО №216;216;ВД № 800189;вул.Тростянецька, 19, м.Київ, 02099;;;50.42259982;30.66045372;2223.893135824319;2057;1409;295;406;190
м.Київ;ТВО №216;216;ВД № 800414;вул.Празька, 14, м.Київ, 02090;;;50.4397243;30.63354459;2229.68403759322;2372;1565;343;526;201
м.Київ;ТВО №216;216;ВД № 800190;вул.Тростянецька, 19, м.Київ, 02099;;;50.42277668;30.6611398;2234.0849669399436;1988;1390;297;389;214
м.Київ;ТВО №219;219;ВД № 800762;вул.Жмеринська, 20, м.Київ, 03148;;;50.43673298;30.37525439;2237.083570807357;2086;1412;317;416;217
м.Київ;ТВО №216;216;ВД № 800416;вул.Празька, 14, м.Київ, 02090;;;50.43960468;30.63260794;2238.1644113776433;2450;1543;385;440;205
м.Київ;ТВО №219;219;ВД № 800758;вул.Жмеринська, 8, м.Київ, 03170;;;50.43589442;30.36470423;2251.201156444513;2019;1380;352;403;171
м.Київ;ТВО №222;222;ВД № 800921;вул.Каблукова Академіка, 14, м.Київ, 03065;;;50.43880178;30.41147053;2253.056269839143;1998;1169;229;394;145
м.Київ;ТВО №221;221;ВД № 800842;просп.Повітрофлотський, 31, м.Київ, 03037;;;50.42713946;30.46586037;2258.8715019264246;2279;1625;448;448;169
м.Київ;ТВО №219;219;ВД № 800757;вул.Жмеринська, 8, м.Київ, 03170;;;50.43581014;30.36416666;2263.252819269773;1906;1289;288;374;172
м.Київ;ТВО №219;219;ВД № 800761;вул.Жмеринська, 20, м.Київ, 03148;;;50.43647502;30.37545919;2268.6314547271622;1880;1265;340;349;175
м.Київ;ТВО №219;219;ВД № 800764;вул.Жмеринська, 20, м.Київ, 03148;;;50.43637326;30.37492625;2269.540547594804;2233;1508;376;419;249
м.Київ;ТВО №221;221;ВД № 800839;вул.Освіти, 5, м.Київ, 03037;;;50.42500692;30.46943307;2278.9293148734887;1976;1219;257;592;49
м.Київ;ТВО №216;216;ВД № 800415;вул.Празька, 14, м.Київ, 02090;;;50.43918341;30.63324345;2287.8945187488334;2438;1567;346;493;182
м.Київ;ТВО №219;219;ВД № 800759;вул.Жмеринська, 8, м.Київ, 03170;;;50.43550638;30.36432484;2296.077179075095;1853;1196;252;364;166
м.Київ;ТВО №222;222;ВД № 800918;просп.Комарова Космонавта, 32, м.Київ, 03065;;;50.43784512;30.41535437;2306.93412165692;2064;1296;320;356;195
м.Київ;ТВО №222;222;ВД № 800868;вул.Колоса Сергія, 50, м.Київ, 03169;;;50.39268245;30.44849575;2309.138127138811;1823;1129;276;360;170
м.Київ;ТВО №221;221;ВД № 800836;вул.Преображенська, 25, м.Київ, 03110;;;50.42199398;30.47709527;2325.7237991049888;2041;1389;389;352;152
м.Київ;ТВО №222;222;ВД № 800867;вул.Колоса Сергія, 50, м.Київ, 03169;;;50.39299366;30.44869959;2327.0265530831707;1737;1087;217;331;156
м.Київ;ТВО №214;214;ВД № 800376;бульв.Перова, 14А, м.Київ, 02125;;;50.47491539;30.60025517;2332.279584779136;2553;1756;554;491;158
